SegmentName;ProductName;Brand
INFORMÁTICA, GAMES E ELETRÔNICOS;INTERRUPTOR VIDRO ELÉT. NOVO UNO 2010 (PAINEL)=106;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;INTERRUPTOR VIDRO ELÉT. CORSA 2002 T.D / T.E = 107;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CONE 2 1/4 POL. TW = 108;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;INTERRUP. VIDRO GOL G5 VOYAGE 2008 T.E PAINEL=109;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;INTERRUP. VIDRO GOL G5 VOYAGE 2008 T.D PAINEL= 110;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;INTERRUP. VIDRO FOX/GOL G4/G5/G6 D.E DUPLO = 111;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;AFINADOR DIGITAL CROMATICO STRINBERG = 112;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;INTERRUPTOR TRAVA/DESTRAVA GOL G5 2008 =113;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;INTERRUPTOR VIDRO ELET. UNIVERSAL LED VERMELHO=114;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;ALARME SENSOR MOVIMENTO SEM FIO SE0400ML = 115;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CABEÇA DO INTERRUPTOR VIDRO ELETR. PÁLIO 03+ = 116;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;ALICATE CRIMPAR RJ11/RJ45 SC-568 KOKAY;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CABEÇA INT. VIDRO ELET. FOX 03+ / GOL GIV 04+ =118;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;LAMPADA AUTOMOTIVA T10 ESMAGADA BRANCA 12V - 5W = 119;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;INT VIDRO ELET CORSA 2002/CELTA 2003 D.E DUPLO=120;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;BATERIA GP CR2016 3V LITHIUM = 121 - ok;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;LAMPADA HALOGENA PALITO 118MM 127V 300W TASCHIBRA = 122;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;BATERIA LR44 1,5V AG13-LR44 ELGIN - ok;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;LÍQUIDO MÁQUINA DE FUMAÇA HOBBY UVA 1LT VOLT;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;BATERIA NOBREAK SELADA 12V 7AHELGIN = 125;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;BOBINA MV 100X00 KPT AL 60 E30 R8.0 = 126;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;INT VIDRO ELÉT CORSA 2002/CELTA 2003 D.D = ID 127;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;LÍQUIDO MÁQUINA DE FUMAÇA HOBBY MAÇÃ VERDE 1LT VOLT;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CABO P2 ST X 2RCA MACHO PERFORMANCE 1,80M;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;KIT ALTO-FALANTE PREMIUM 6X9 200W RMS R4 QUADRIAXIAL = 130;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;PONTA TESTE PROVA CURVA KOKAY;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CABO 3 + 3 RCA 1 5M NIQUEL = 132;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CONE 3 POL. TW = 133;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CABO COAXIAL CFTV BIPOLAR METRO = 134;IMPOT
