SegmentName;ProductName;Brand
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE CHATO AMERICANO EXCEL 115MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE CHATO NYLON;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE DE CORTE LATERAL 130MM ANTILOPE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE COMBINADO CHATO 1/2 CANA ANTILOPE 130MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;TESOURA DE CORTE COM MOLA ANTILOPE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE 1/2 CANA 130MM ANTILOPE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE PARALELO LISO PARA PUXAR FIO MAUN;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE DE CORTE LINDSTROM 8141;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE 1/2 CANA COM RANHURA 115MM  ANTILOPE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE CHATO 115MM  ANTILOPE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE CHATO 130MM ANTILOPE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE BICO REDONDO EXCEL 115MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE CHATO TIPO LINDSTROM 120MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE REDONDO TIPO LINDSTROM 120MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE CHATO 130MM ANTILOPE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE DE CORTE LATERAL 115MM ANTILOPE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;TESOURA DE CORTE SEM MOLA ANTILOPE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE EX 1/2 CANA AMERICANO 115MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE PARA CORTAR ANEL DO DEDO MINI;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE BICO CURVO LOOPING PARA SEGURAR ANEIS;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE PARA CORTAR ANEL DO DEDO 150MM ANTILOPE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE PARA PUXAR FIO COM ARGOLA IMPORTADO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE PARA CORTE DE ARVORE TIPO BERGEON;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MARTELO DE ACO NACIONAL 50G TRAMONTINA;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MARTELO DE ACO NACIONAL 100G;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MARTELO DE MADEIRA PEQUENO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MARTELO DE CHIFRE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MARTELO LATAO E NYLON PONTAS TROCAVEIS C/ CHAVE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MARTELO DE POLIURETANO MEDIO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MARTELO DE ACO BOLA/CHATO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MARTELO PARA SACAR PINO DE RELOGIO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-004 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MARTELO DE ACO 50 GRAMAS;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MARTELO DE CINZELAR PONTA CHATA;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-005 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-006 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-007 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-008 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-009 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-010 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-011 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-012 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-013 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-014 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-015 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-016 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-017 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-018 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-019 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-020 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-021 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-022 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-023 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-025 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-026 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-027 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-028 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-029 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-030 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-031 ANTILOPE ;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FRESA BOLA 23-033 ANTILOPE ;
